Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2014","2014","3050","FAO TIER 1","kilotonnes","65.7594","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2014","2014","3050","FAO TIER 1","kilotonnes","14.7959","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2014","2014","3050","FAO TIER 1","kilotonnes","80.5553","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","63.5648","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","14.3021","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","77.8668","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kilotonnes","66.485","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kilotonnes","14.9591","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2016","2016","3050","FAO TIER 1","kilotonnes","81.4442","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kilotonnes","68.899","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kilotonnes","15.5023","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2017","2017","3050","FAO TIER 1","kilotonnes","84.4012","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kilotonnes","69.7415","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kilotonnes","15.6918","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2018","2018","3050","FAO TIER 1","kilotonnes","85.4334","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","70.054","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7236","Indirect emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","15.7621","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","85.8161","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","68.1982","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","5.2912","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","34923.7025","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","69.421","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","5.8526","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","36767.1039","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","66.4412","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","6.0788","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","36511.8633","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","71.8127","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","6.6239","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","39543.0638","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","68.3941","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","7.1867","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","39973.8213","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","69.5405","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","7.5","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","41042.2048","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","70.0238","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","8.9377","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","45008.0743","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","68.9186","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","9.8523","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","46963.906","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","56.7178","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","9.6391","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","42812.7404","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","48.14","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","9.771","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","40607.6936","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","39.0641","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","9.5749","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","39819.5759","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","32.3968","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","9.1641","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","37055.7192","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","35.6937","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","9.2453","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","38836.132","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","37.0399","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","9.3165","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","42862.387","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","35.8934","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","9.5425","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","43494.1661","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","42.6804","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","8.9826","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","42525.4464","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","49.5226","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","10.0262","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","45681.1626","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","52.131","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","0.9049","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","21605.3182","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","63.6541","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","0.9333","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","23541.858","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","67.1978","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","1.0823","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","25455.7372","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","55.3627","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","1.0475","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","21477.11","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","42.2832","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","1.0629","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","17163.1369","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","35.4564","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","0.9435","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","14437.4147","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","66.5483","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","11.7716","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","51091.8101","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","54.1966","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","11.761","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","47298.9698","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","42.0933","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","0.9896","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","16248.6593","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","33.6407","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","0.9219","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","13562.2169","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","28.207","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","0.9022","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","11393.0855","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","22.8026","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","0.9203","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","9970.0968","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","16.7173","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7230","Emissions (N2O)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","0.0858","Fc","Calculated data",""
"GT","Emissions Totals","100","India","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","5959.5459","Fc","Calculated data",""
